四川,8,0
,,
买不到,8,-1
,,
家里,8,0
,,
全国,8,0
,,
书记,8,0
,,
成为,8,0
,,
了解,9,0
,,
新增,9,-1
,,
期待,9,1
,,
严防,9,1
,,
管理条例,9,1
,,
有点,9,0
,,
今年,9,0
,,
学校,9,0
,,
心,9,0
,,
带,9,0
,,
境外,9,-1
,,
太快,9,1
,,
事,9,0
,,
医生,9,1
,,
干,9,0
,,
漂亮,9,0
,,
青岛,9,0
,,
相信,9,1
,,
更,9,0
,,
基层,9,0
,,
急,9,0
,,
总是,9,0
,,
隐瞒,10,-1
,,
控制,10,1
,,
防护,10,1
,,
平安,10,1
,,
入境,10,-1
,,
浙江,10,0
,,
严重,10,-1
,,
快,10,0
,,
严惩,10,1
,,
上学,10,0
,,
月,10,0
,,
新,10,0
,,
出,11,0
,,
回来,11,0
,,
结束,11,1
,,
日韩,11,0
,,
发,11,0
,,
学生,11,0
,,
老人,11,0
,,
领导,11,0
,,
中医,11,1
,,
形式主义,12,-1
,,
工作者,12,1
,,
伟大,12,1
,,
注意,12,0
,,
以后,12,0
,,
挺住,12,1
,,
日本,12,0
,,
钟老,12,1
,,
防控,12,1
,,
小区,12,0
,,
政府,12,0
,,
老师,12,0
,,
出院,12,1
,,
开,12,0
,,
最后,12,0
,,
做,12,0
,,
奔驰,13,0
,,
重视,13,1
,,
已经,13,0
,,
检测,13,1
,,
应该,13,0
,,
捐,13,1
,,
支持,13,1
,,
需要,13,1
,,
问题,13,-1
,,
开学,13,0
,,
可能,13,0
,,
感染,13,-1
,,
累垮,14,-1
,,
坚持,14,1
,,
今天,14,0
,,
确诊,14,-1
,,
建议,14,0
,,
出门,14,0
,,
官,15,0
,,
戴,15,0
,,
快点,15,0
,,
感觉,15,0
,,
好消息,15,1
,,
归来,15,1
,,
必须,16,1
,,
山东,16,0
,,
野味,17,-1
,,
会,17,1
,,
成都,17,0
,,
西藏,18,0
,,
物资,19,1
,,
走好,19,0
,,
再,19,0
,,
地方,19,0
,,
美国,19,0
,,
人员,19,0
,,
安全,19,1
,,
不会,20,-1
,,
可爱,22,1
,,
太,22,0
,,
河南,22,0
,,
早日,22,1
,,
在家,22,0
,,
时间,24,0
,,
医护人员,25,1
,,
韩国,25,0
,,
不要,25,-1
,,
复工,26,1
,,
现在,27,0
,,
武汉,28,-1
,,
数据,30,0
,,
知道,30,1
,,
反对,32,-1
,,
湖北,33,-1
,,
输入,33,-1
,,
口罩,33,1
,,
真的,35,0
,,
请,35,0
,,
坚决,36,1
,,
英雄,37,1
,,
吃,38,0
,,
谢谢,38,1
,,
一线,39,-1
,,
说,41,0
,,
辛苦,41,1
,,
想,41,1
,,
病毒,42,-1
,,
没有,43,-1
,,
居留,44,0
,,
没,44,-1
,,
疫情,45,-1
,,
致敬,45,1
,,
国家,46,0
,,
不能,49,-1
,,
隔离,57,-1
,,
外国人,68,0
,,
希望,78,1
,,
中国,130,0
,,
加油,153,1
